dataset,image_number,image_name,bndbox,labels,img_shape
Porosity,2078,s8-1.jpg,"[[1014, 136, 1045, 164]]",[1],"['1214', '330']"
Others,643,j88-3.jpg,"[[1634, 161, 1822, 194]]",[2],"['2965', '491']"
Porosity,769,6054-003007-1.jpg,[],[],"['1494', '841']"
Porosity,716,6054-001906-1.jpg,"[[1568, 323, 1593, 345], [918, 321, 940, 339], [779, 346, 1066, 375]]","[1, 1, 2]","['3011', '829']"
Porosity,1348,h18-1.jpg,"[[1273, 234, 1341, 263], [2814, 384, 2831, 400]]","[1, 1]","['3016', '566']"
Porosity,1757,h88-3.jpg,"[[707, 181, 760, 203]]",[2],"['2256', '523']"
Porosity,1013,6054-031474-2.jpg,"[[1825, 286, 1861, 314]]",[1],"['2382', '1244']"
Porosity,1097,h104-2.jpg,"[[548, 171, 573, 195]]",[1],"['1325', '436']"
Others,166,6054-044440-1.jpg,"[[753, 204, 839, 236], [568, 214, 647, 235]]","[2, 2]","['1590', '813']"
Slag,2256,s36-3.jpg,"[[262, 260, 596, 308], [1048, 231, 1235, 284], [1509, 212, 1778, 271]]","[2, 2, 2]","['3005', '572']"
Porosity,1616,h43-3.jpg,"[[2007, 208, 2117, 223], [1230, 255, 1251, 276], [680, 231, 708, 262]]","[2, 1, 1]","['2887', '493']"
Porosity,1620,h45-1.jpg,"[[1426, 191, 1448, 211], [1406, 244, 1421, 263]]","[1, 1]","['2824', '433']"
Others,127,6054-022575-1.jpg,"[[892, 233, 1210, 268]]",[2],"['3005', '804']"
Porosity,1987,s46-3.jpg,"[[201, 183, 251, 221]]",[1],"['1637', '399']"
Slag,2203,s18-2.jpg,"[[131, 203, 247, 227], [258, 200, 500, 229]]","[2, 2]","['2138', '514']"
Porosity,1060,6054-041884-1.jpg,"[[888, 361, 923, 375]]",[2],"['1740', '794']"
Others,238,j120-3.jpg,"[[1124, 210, 2126, 286]]",[2],"['2933', '501']"
Porosity,961,6054-021053-1.jpg,"[[1873, 200, 1898, 221]]",[1],"['3035', '825']"
Others,91,6054-009404-1.jpg,"[[1832, 447, 2000, 488], [2167, 491, 2270, 556]]","[2, 2]","['4946', '1378']"
Others,270,j130-2.jpg,"[[702, 168, 762, 194]]",[2],"['1413', '326']"
Porosity,899,6054-011155-2.jpg,"[[1976, 275, 2022, 318]]",[1],"['2998', '778']"
Porosity,946,6054-018104-1.jpg,"[[1517, 247, 1555, 277]]",[1],"['3014', '791']"
Porosity,954,6054-019123-1.jpg,"[[1394, 201, 1436, 235], [1305, 255, 1540, 279]]","[1, 2]","['2984', '830']"
Porosity,1923,s22-1.jpg,"[[1270, 179, 1297, 208]]",[1],"['3034', '403']"
Porosity,1835,s113-3.jpg,"[[1842, 126, 1862, 144]]",[1],"['2597', '426']"
Slag,2146,6054-002824-A1-1.jpg,"[[141, 241, 314, 275], [426, 228, 692, 262]]","[2, 2]","['3018', '856']"
Porosity,949,6054-018444.jpg,"[[1519, 192, 1539, 211]]",[1],"['2975', '801']"
Porosity,1457,h213-3.jpg,"[[2130, 232, 2994, 264]]",[2],"['3204', '706']"
Porosity,869,6054-008252-1.jpg,"[[1054, 247, 1080, 273], [1265, 179, 1283, 200]]","[1, 1]","['2997', '808']"
Porosity,1126,h-11-3.jpg,"[[2997, 268, 3032, 308], [4670, 229, 4703, 259]]","[1, 1]","['4943', '783']"
Others,430,j18-3.jpg,"[[2227, 279, 2353, 313], [1193, 343, 1424, 381]]","[2, 2]","['4886', '678']"
Porosity,1311,h169-3.jpg,"[[6, 330, 631, 350]]",[2],"['2948', '534']"
Others,636,j86-2.jpg,"[[1838, 151, 1871, 185], [1312, 194, 1453, 230]]","[2, 0]","['2818', '449']"
Others,495,j39-2.jpg,"[[2983, 289, 3032, 325], [3066, 290, 3208, 321], [3260, 294, 3441, 323], [4147, 260, 4228, 286]]","[2, 2, 2, 2]","['4992', '720']"
Porosity,1409,h200-1.jpg,"[[1773, 265, 1799, 289]]",[1],"['2906', '523']"
Porosity,988,6054-024111-1.jpg,"[[1890, 306, 1913, 331], [2737, 175, 2765, 185]]","[1, 2]","['2992', '785']"
Porosity,1461,h216-1.jpg,"[[323, 165, 352, 183]]",[1],"['1350', '369']"
Others,284,j135-1.jpg,"[[824, 191, 900, 211]]",[2],"['1303', '367']"
Others,83,6054-007205-1.jpg,"[[1822, 522, 1935, 577]]",[2],"['2538', '1289']"
Others,129,6054-024079-1.jpg,"[[2019, 272, 2213, 307], [1529, 292, 1675, 329]]","[2, 2]","['3007', '788']"
Porosity,1002,6054-027467-2.jpg,"[[527, 210, 562, 237]]",[1],"['1929', '793']"
Others,500,j41-1.jpg,"[[833, 314, 1081, 367]]",[2],"['2150', '578']"
Porosity,1858,s121-2.jpg,"[[1498, 200, 1542, 231]]",[1],"['2097', '405']"
Porosity,1469,h218-3.jpg,"[[1126, 154, 1245, 179]]",[2],"['2186', '413']"
Others,443,j187-1.jpg,"[[692, 332, 752, 354]]",[2],"['2509', '544']"
Porosity,1604,h40-3.jpg,"[[2970, 399, 3023, 448]]",[1],"['3684', '745']"
Porosity,1498,h227-1.jpg,"[[1932, 323, 1950, 342]]",[1],"['2890', '548']"
Porosity,767,6054-002954-1-1.jpg,"[[1787, 205, 1799, 218]]",[1],"['2337', '840']"
Porosity,1135,h115-3.jpg,"[[1551, 131, 1591, 170]]",[1],"['2327', '378']"
Porosity,1841,s115-3.jpg,"[[388, 203, 421, 229], [373, 245, 393, 259], [1222, 160, 1238, 175]]","[1, 1, 1]","['1519', '512']"
Porosity,1772,h93-1.jpg,"[[1065, 176, 1096, 202]]",[1],"['1331', '415']"
Others,325,j151-2.jpg,"[[395, 39, 502, 76], [1016, 70, 1185, 111]]","[0, 0]","['1485', '458']"
Porosity,1963,s38-2.jpg,"[[558, 63, 576, 83]]",[1],"['1501', '300']"
Slag,2237,s29-2.jpg,"[[1797, 190, 1906, 247], [1040, 212, 1766, 251]]","[2, 2]","['2362', '453']"
Porosity,1851,s119-1.jpg,"[[735, 206, 756, 230]]",[1],"['1431', '604']"
Porosity,1893,s136-3.jpg,"[[591, 214, 618, 236]]",[1],"['1450', '397']"
Others,513,j45-2.jpg,"[[2628, 244, 2894, 281], [2247, 203, 2304, 220], [159, 184, 328, 207], [453, 173, 570, 193], [596, 170, 651, 180], [958, 169, 1038, 190], [1451, 162, 1605, 189], [1634, 169, 1768, 193]]","[2, 2, 2, 2, 2, 2, 2, 2]","['2897', '473']"
Porosity,1926,s23-1.jpg,"[[1114, 223, 1141, 249]]",[1],"['3002', '440']"
Porosity,1319,h-17-2.jpg,"[[1407, 206, 1430, 234]]",[1],"['2712', '508']"
Others,614,j76-1.jpg,"[[889, 268, 944, 296], [571, 267, 669, 294], [1176, 124, 1201, 145]]","[2, 2, 1]","['1420', '466']"
Others,514,j45-3.jpg,"[[2603, 184, 2724, 209], [2317, 167, 2446, 191], [2111, 162, 2297, 193], [1756, 157, 1938, 188], [1295, 162, 1458, 184], [1138, 166, 1276, 188], [573, 201, 650, 218], [20, 225, 85, 252], [161, 216, 183, 234], [50, 175, 68, 189]]","[2, 2, 2, 2, 2, 2, 2, 2, 1, 1]","['2897', '473']"
Porosity,1983,s45-2.jpg,"[[269, 138, 299, 162]]",[1],"['2047', '456']"
Porosity,1887,s134-3.jpg,"[[447, 154, 485, 181]]",[1],"['1977', '382']"
Porosity,2026,s6-2.jpg,"[[1737, 116, 1772, 144]]",[1],"['2801', '334']"
Others,555,j58-2.jpg,"[[21, 197, 256, 222], [288, 194, 343, 211], [398, 188, 463, 211], [539, 187, 706, 211], [731, 183, 767, 206], [1126, 185, 1167, 215], [1169, 188, 1200, 218], [1361, 189, 1449, 226], [1484, 191, 1668, 226], [1720, 195, 1766, 232], [1842, 215, 1901, 232], [1948, 224, 2036, 257], [2105, 243, 2207, 273], [2271, 260, 2495, 285], [2588, 278, 2663, 297], [2751, 283, 2904, 316]]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","['2954', '496']"
Porosity,1552,h244-3.jpg,"[[545, 130, 576, 155], [67, 202, 84, 215], [1368, 134, 1424, 146]]","[2, 1, 2]","['2860', '451']"
Porosity,1262,h154-2.jpg,"[[1057, 216, 1082, 235]]",[1],"['1660', '430']"
Others,333,j153-2.jpg,"[[638, 220, 1384, 277], [1, 188, 22, 214]]","[2, 1]","['2979', '514']"
Porosity,2031,s64-1.jpg,"[[1223, 309, 1251, 336]]",[1],"['1579', '455']"
Others,10,6054-001401-1.jpg,"[[1577, 527, 1690, 569]]",[2],"['5068', '1417']"
Others,280,j133-3.jpg,"[[1716, 105, 1800, 128], [1889, 100, 1956, 125]]","[2, 2]","['2908', '410']"
Others,624,j82-3.jpg,"[[2284, 167, 2322, 208], [2589, 221, 2618, 269], [785, 287, 850, 322]]","[2, 2, 2]","['2933', '503']"
Porosity,1627,h47-2.jpg,"[[711, 177, 737, 201]]",[1],"['1152', '335']"
Porosity,1909,s15-2.jpg,"[[891, 179, 920, 201]]",[1],"['2942', '457']"
Porosity,1018,6054-033291-1.jpg,"[[741, 246, 755, 260]]",[1],"['1845', '813']"
Porosity,1127,h113-1.jpg,"[[1273, 481, 1315, 522]]",[1],"['4667', '853']"
Porosity,1822,s110-1.jpg,"[[2459, 306, 2487, 328]]",[1],"['2740', '528']"
Porosity,1159,h-12-3.jpg,"[[1666, 290, 1705, 335]]",[1],"['4863', '709']"
Porosity,739,6054-002397-1.jpg,"[[2862, 447, 2898, 479], [3583, 464, 3611, 492], [3267, 456, 3291, 482]]","[1, 1, 1]","['5091', '1407']"
Porosity,1501,h228-1.jpg,"[[2190, 263, 2240, 313]]",[1],"['2838', '519']"
Others,328,j152-1.jpg,"[[179, 150, 777, 193], [877, 173, 896, 195], [876, 207, 896, 224]]","[2, 1, 1]","['2933', '471']"
Slag,2255,s36-2.jpg,"[[154, 183, 884, 257], [1202, 200, 1451, 268], [1756, 235, 1942, 283], [2519, 270, 2749, 311]]","[2, 2, 2, 2]","['3005', '572']"
Porosity,1581,h-3-3.jpg,"[[2413, 361, 2454, 402]]",[1],"['4026', '715']"
Others,432,j183-2.jpg,"[[622, 166, 954, 232]]",[0],"['1699', '424']"
Others,586,j67-3.jpg,"[[2083, 152, 2491, 204], [1278, 159, 1939, 202], [765, 173, 951, 212]]","[2, 2, 0]","['2919', '380']"
Porosity,1342,h179-1.jpg,"[[937, 494, 977, 529]]",[1],"['2269', '816']"
Porosity,1631,h49-1.jpg,"[[1858, 267, 1902, 308]]",[1],"['2839', '484']"
Porosity,766,6054-002954-1.jpg,"[[2586, 81, 2611, 102], [2091, 207, 2113, 221], [264, 217, 284, 236]]","[1, 1, 1]","['3013', '856']"
Others,11,6054-001409-1.jpg,"[[4543, 294, 4580, 332], [4657, 268, 4938, 334], [3136, 414, 3255, 448], [1065, 361, 1106, 392], [3324, 379, 3679, 425], [3998, 345, 4044, 381]]","[1, 2, 2, 1, 2, 1]","['5073', '1394']"
Others,165,6054-043722-1.jpg,"[[314, 315, 542, 362]]",[2],"['2613', '783']"
Others,512,j45-1.jpg,"[[588, 254, 636, 273], [10, 226, 100, 251], [1128, 280, 1445, 321], [1759, 279, 1972, 312], [2128, 282, 2305, 311], [2325, 280, 2442, 316], [2625, 266, 2727, 296]]","[2, 2, 2, 2, 2, 2, 2]","['2897', '473']"
Porosity,780,6054-003053-A1-1-1.jpg,"[[677, 267, 701, 285]]",[1],"['1511', '821']"
Porosity,1086,h101-2.jpg,"[[1837, 188, 2213, 220], [248, 186, 276, 211]]","[2, 1]","['2882', '439']"
Porosity,1706,h72-2.jpg,"[[1791, 163, 1821, 191]]",[1],"['2531', '381']"
Porosity,1325,h173-2.jpg,"[[1249, 177, 1272, 196]]",[1],"['2120', '791']"
Others,215,j113-2.jpg,"[[1128, 195, 1265, 221]]",[2],"['2945', '482']"
Porosity,1332,h175-3.jpg,"[[1693, 183, 1719, 209], [213, 186, 232, 207]]","[1, 1]","['2787', '452']"
Porosity,2123,s94-2.jpg,"[[340, 163, 365, 190]]",[1],"['1468', '419']"
Porosity,1644,h53-1.jpg,"[[1491, 324, 1521, 354]]",[1],"['2634', '474']"
Porosity,875,6054-008757-A1R1-1.jpg,"[[2221, 176, 2247, 204]]",[1],"['3023', '802']"
Porosity,1346,h180-2.jpg,"[[1278, 286, 1324, 332]]",[1],"['2236', '655']"
Porosity,1838,s114-3.jpg,"[[831, 216, 858, 238]]",[1],"['1592', '490']"
Others,433,j183-3.jpg,"[[735, 186, 946, 216]]",[0],"['1699', '424']"
Slag,2248,s3-3.jpg,"[[2504, 223, 2551, 250], [2123, 212, 2180, 238], [1466, 209, 1574, 242]]","[2, 2, 2]","['3089', '546']"
Others,22,6054-001903-2.jpg,"[[3101, 524, 3140, 557], [2420, 563, 2446, 593], [2554, 545, 2589, 581], [941, 461, 2079, 548]]","[1, 1, 1, 2]","['4997', '1405']"
Porosity,1534,h239-3.jpg,"[[1510, 179, 1656, 216]]",[2],"['2352', '412']"
Others,461,j27-1.jpg,"[[2109, 191, 2166, 215]]",[2],"['2959', '363']"
Others,588,j68-2.jpg,"[[753, 139, 1020, 196], [1620, 187, 2469, 233]]","[0, 2]","['2955', '439']"
Porosity,1904,s140-3.jpg,"[[379, 303, 420, 334], [437, 288, 461, 309]]","[1, 1]","['1420', '582']"
Others,544,j54-3.jpg,"[[2449, 224, 2688, 256], [790, 233, 1186, 278]]","[2, 0]","['2985', '518']"
Porosity,1826,s111-1.jpg,"[[2460, 192, 2487, 218], [1036, 154, 1058, 172]]","[1, 1]","['1443', '356']"
Porosity,1455,h213-1.jpg,"[[2122, 451, 2956, 484]]",[2],"['3405', '720']"
Porosity,1402,h197-3.jpg,"[[1035, 166, 1232, 274]]",[0],"['1383', '492']"
Others,447,j19-2.jpg,"[[1754, 176, 1885, 214], [450, 170, 963, 196], [1015, 181, 1255, 201], [1294, 184, 1378, 207], [1523, 191, 1630, 212]]","[2, 2, 2, 2, 2]","['2851', '408']"
Slag,2239,s30-1.jpg,[],[],"['3016', '823']"
Porosity,856,6054-007424-1.jpg,"[[3536, 465, 3562, 492]]",[1],"['4902', '1348']"
Slag,2266,s7-1.jpg,"[[2326, 192, 2636, 231], [2743, 209, 2866, 231], [1450, 165, 1552, 192], [1220, 159, 1340, 190], [463, 148, 502, 176], [569, 152, 695, 180], [840, 160, 874, 183], [1925, 185, 2018, 211], [2107, 191, 2182, 216], [2213, 196, 2282, 223]]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","['3018', '422']"
Porosity,2028,s6-3.jpg,"[[1029, 113, 1065, 142]]",[1],"['2801', '334']"
Porosity,1570,h30-1.jpg,"[[2316, 353, 2340, 384]]",[1],"['4131', '626']"
Porosity,904,6054-011357-2.jpg,"[[2137, 232, 2176, 263]]",[1],"['3038', '830']"
Others,200,j109-3.jpg,"[[1664, 132, 2097, 158], [1096, 109, 1257, 141]]","[2, 2]","['2821', '376']"
Porosity,1854,s120-2.jpg,"[[1320, 202, 1357, 238]]",[1],"['1706', '410']"
Porosity,1753,h87-2.jpg,"[[1857, 181, 1913, 207]]",[2],"['2924', '501']"
Porosity,1516,h233-3.jpg,"[[1488, 138, 1526, 168]]",[1],"['2355', '357']"
Porosity,1559,h26-1.jpg,"[[3305, 349, 3331, 376], [2144, 345, 2180, 379], [1181, 329, 1221, 363]]","[1, 1, 1]","['4901', '658']"
Porosity,740,6054-002474-1.jpg,"[[1749, 220, 1762, 230], [1189, 245, 1202, 257]]","[1, 1]","['3024', '799']"
Others,67,6054-003270-1.jpg,"[[1247, 400, 1420, 458]]",[2],"['2535', '1438']"
Porosity,1846,s117-2.jpg,"[[562, 161, 589, 182]]",[1],"['1794', '416']"
Slag,2178,6054-041909-3.jpg,"[[2088, 276, 2403, 350], [1644, 342, 2129, 408], [983, 245, 1129, 293], [797, 332, 1054, 381], [1469, 272, 1542, 310], [1224, 353, 1614, 390]]","[2, 2, 2, 2, 2, 2]","['2927', '809']"
Porosity,1969,s40-3.jpg,"[[785, 166, 817, 194]]",[1],"['2208', '392']"
Porosity,1556,h25-1.jpg,"[[1758, 411, 1791, 444], [383, 288, 413, 320]]","[1, 1]","['4900', '700']"
Porosity,842,6054-006879-1.jpg,"[[1268, 189, 1311, 214]]",[2],"['2233', '814']"
Porosity,1825,s11-1.jpg,"[[1808, 232, 1847, 267]]",[1],"['2938', '460']"
Porosity,1717,h75-3.jpg,"[[1393, 230, 1433, 274]]",[1],"['2002', '710']"
Others,617,j77-1.jpg,"[[910, 354, 1104, 421], [1482, 358, 1566, 443]]","[2, 2]","['2250', '702']"
Porosity,1008,6054-030376-1.jpg,"[[1194, 242, 1330, 260], [1429, 231, 1533, 251]]","[2, 2]","['1914', '780']"
Porosity,1352,h18-2.jpg,"[[1271, 297, 1348, 324]]",[2],"['2799', '499']"
Porosity,1698,h70-2.jpg,"[[640, 163, 664, 182]]",[1],"['2590', '404']"
Porosity,1422,h203-2.jpg,"[[927, 249, 953, 273]]",[1],"['2953', '485']"
Others,58,6054-003055-1.jpg,"[[2050, 203, 2217, 256], [1048, 209, 1710, 258]]","[0, 2]","['3044', '851']"
Porosity,1472,h219-3.jpg,"[[1038, 131, 1060, 157]]",[1],"['2964', '388']"
Porosity,1478,h221-1.jpg,"[[329, 228, 1039, 252], [1241, 225, 1342, 246], [1375, 239, 1532, 257]]","[2, 2, 2]","['2204', '399']"
Others,247,j123-1.jpg,"[[1462, 311, 2232, 393]]",[2],"['2937', '673']"
Porosity,1595,h37-3.jpg,[],[],"['2646', '518']"
Others,411,j177-2.jpg,"[[669, 314, 866, 377]]",[0],"['1752', '531']"
Porosity,1307,h168-2.jpg,"[[1337, 209, 1590, 233], [1687, 213, 2187, 238]]","[2, 2]","['2560', '542']"
Porosity,1907,s14-3.jpg,"[[1017, 229, 1043, 250]]",[1],"['1395', '376']"
Others,96,6054-010653-1-1.jpg,"[[2067, 198, 2189, 241], [1764, 202, 1940, 241]]","[2, 2]","['3014', '794']"
Porosity,1705,h72-1.jpg,"[[950, 206, 979, 229]]",[1],"['2991', '398']"
Others,572,j63-1.jpg,"[[368, 184, 436, 210], [465, 184, 532, 215], [576, 202, 637, 229], [704, 210, 831, 240], [867, 220, 924, 238], [1120, 240, 1359, 280], [1023, 238, 1091, 259], [1430, 267, 1575, 285], [1752, 273, 1975, 302], [2122, 271, 2373, 302], [2610, 255, 2810, 283], [2408, 270, 2559, 294]]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","['2952', '436']"
Porosity,1024,6054-034084-1-1.jpg,"[[594, 272, 616, 293]]",[1],"['1417', '809']"
Porosity,1085,h101-1.jpg,"[[667, 209, 987, 245], [2603, 225, 2641, 255]]","[2, 1]","['2882', '439']"
Others,87,6054-007639-A1R1-1.jpg,"[[379, 336, 406, 358], [5, 260, 37, 288]]","[1, 1]","['2979', '803']"
Others,507,j43-2.jpg,"[[2669, 232, 2805, 257], [1870, 191, 2130, 224], [1452, 182, 1598, 211], [1016, 183, 1267, 223], [664, 188, 811, 223], [107, 204, 186, 226], [334, 201, 439, 226], [465, 197, 526, 227], [576, 198, 634, 216]]","[2, 2, 2, 2, 2, 2, 2, 2, 2]","['2916', '462']"
Porosity,1066,6054-043342-1.jpg,"[[665, 195, 687, 215]]",[1],"['1223', '824']"
Porosity,2057,s74-1.jpg,"[[333, 227, 491, 251], [521, 239, 676, 265], [1462, 249, 1560, 267]]","[2, 2, 2]","['1914', '438']"
Others,214,j113-1.jpg,"[[1673, 255, 1811, 277]]",[2],"['2945', '482']"
Others,31,6054-002507-1.jpg,"[[1498, 399, 1685, 460]]",[0],"['2490', '1354']"
Others,371,j165-1.jpg,"[[3027, 290, 3324, 385]]",[2],"['4027', '771']"
Porosity,1681,h64-3.jpg,"[[3369, 469, 3394, 505], [1849, 411, 1892, 446], [1947, 407, 1981, 441]]","[1, 1, 1]","['4303', '860']"
Porosity,1102,h106-1.jpg,"[[750, 217, 766, 238]]",[1],"['2210', '481']"
Porosity,1860,s12-2.jpg,"[[1497, 185, 1529, 210]]",[1],"['2828', '483']"
Porosity,2104,s88-3.jpg,"[[1125, 187, 1162, 222]]",[1],"['1784', '485']"
Porosity,2090,s84-1.jpg,"[[1069, 246, 1106, 262]]",[2],"['1845', '484']"
Porosity,2129,s96-2.jpg,"[[1110, 177, 1145, 207]]",[1],"['1553', '415']"
Others,144,6054-035542-1.jpg,"[[3136, 422, 3445, 461]]",[2],"['4735', '1366']"
Porosity,1112,h109-2.jpg,"[[1750, 225, 1782, 252]]",[1],"['2929', '515']"
Others,295,j138-3.jpg,"[[857, 159, 877, 176]]",[1],"['1416', '416']"
Porosity,773,6054-003027-1.jpg,"[[1997, 273, 2026, 307]]",[1],"['3021', '845']"
Porosity,1339,h178-1.jpg,"[[1587, 453, 1632, 488]]",[1],"['2404', '859']"
Porosity,1660,h58-3.jpg,"[[327, 173, 353, 193], [1936, 135, 1965, 162]]","[1, 1]","['2570', '426']"
Porosity,2007,s55-3.jpg,"[[1184, 235, 1212, 265]]",[1],"['1562', '482']"
Porosity,705,6054-001532-1.jpg,"[[2279, 366, 2319, 386]]",[1],"['5075', '1411']"
Porosity,2069,s78-1.jpg,"[[1450, 311, 1480, 340]]",[1],"['2322', '688']"
Others,195,j108-1.jpg,"[[1774, 158, 1976, 201]]",[2],"['2850', '375']"
Porosity,1974,s42-1.jpg,"[[1551, 324, 1624, 344]]",[2],"['2296', '504']"
Porosity,745,6054-002579-1.jpg,"[[930, 266, 947, 279]]",[1],"['3042', '839']"
Slag,2147,6054-002824-A1-2.jpg,"[[2073, 322, 2338, 357], [790, 271, 1031, 322], [1074, 305, 1313, 354]]","[2, 2, 2]","['3053', '853']"
Porosity,1222,h-14-2.jpg,"[[1676, 195, 1715, 240]]",[1],"['2925', '425']"
Others,523,j48-3.jpg,"[[220, 243, 317, 266], [356, 241, 465, 269], [493, 239, 605, 258], [639, 246, 742, 269], [801, 237, 1030, 265], [1038, 239, 1080, 255], [1094, 234, 1355, 255], [1352, 228, 1506, 250], [1963, 202, 2252, 225], [2368, 207, 2396, 224], [2447, 203, 2478, 226]]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","['2936', '463']"
Porosity,1862,s123-1.jpg,"[[1094, 150, 1123, 175]]",[1],"['2261', '435']"
Porosity,1195,h133-2.jpg,"[[606, 170, 633, 196]]",[1],"['1433', '293']"
Others,345,j157-2.jpg,"[[627, 112, 702, 145], [1739, 163, 2393, 215]]","[2, 2]","['2882', '533']"
Porosity,1942,s3-1.jpg,"[[1891, 224, 1930, 253]]",[1],"['3034', '464']"
Others,112,6054-015177-2-1.jpg,"[[1787, 278, 1892, 312]]",[2],"['3009', '832']"
Porosity,1521,h235-2.jpg,"[[451, 59, 478, 84], [620, 50, 662, 78]]","[1, 2]","['1400', '387']"
Porosity,913,6054-012595-R1-1.jpg,"[[2387, 314, 2417, 337], [1543, 311, 1605, 327]]","[1, 2]","['3028', '803']"
Porosity,2084,s82-2.jpg,"[[678, 251, 705, 271], [430, 251, 494, 268], [314, 255, 375, 281]]","[1, 2, 1]","['2055', '492']"
Porosity,2113,s91-2.jpg,"[[432, 213, 459, 238]]",[1],"['1680', '527']"
Others,600,j7-2.jpg,"[[1526, 189, 1666, 219]]",[2],"['2329', '392']"
Porosity,1994,s49-1.jpg,"[[1323, 224, 1347, 250]]",[1],"['1685', '523']"
Porosity,1256,h152-3.jpg,"[[789, 245, 823, 277]]",[1],"['2932', '504']"
Others,595,j70-3.jpg,"[[1564, 141, 1807, 182], [369, 177, 811, 224], [1089, 162, 1360, 212]]","[2, 2, 2]","['2945', '421']"
Porosity,1221,h141-3.jpg,"[[673, 190, 715, 223], [769, 200, 806, 227], [2154, 140, 2263, 183]]","[1, 1, 2]","['2942', '515']"
Others,388,j170-3.jpg,"[[721, 183, 1144, 233], [1295, 210, 1950, 268], [2167, 252, 2538, 285]]","[2, 2, 2]","['2669', '440']"
Others,298,j139-3.jpg,"[[1095, 228, 1197, 261]]",[2],"['2925', '453']"
Porosity,912,6054-012595-1.jpg,"[[295, 262, 329, 288], [2211, 289, 2262, 311]]","[1, 2]","['2888', '758']"
Others,587,j68-1.jpg,"[[517, 206, 1329, 252], [1379, 244, 2089, 290], [2390, 275, 2669, 308]]","[2, 2, 2]","['2955', '439']"
Others,4,6054-000134-1-2.jpg,"[[963, 176, 1015, 237]]",[0],"['1486', '832']"
Slag,2267,s7-2.jpg,"[[2330, 193, 2662, 232], [2692, 191, 2856, 226], [1928, 216, 2021, 237], [2105, 209, 2199, 230], [2210, 210, 2290, 230], [1451, 233, 1555, 258], [1155, 247, 1274, 277], [1310, 238, 1360, 259], [1023, 256, 1113, 289], [456, 250, 537, 275], [565, 246, 633, 265], [843, 248, 870, 269]]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1]","['3018', '467']"
Porosity,2038,s67-1.jpg,"[[670, 208, 697, 226]]",[1],"['1508', '376']"
Others,477,j33-2.jpg,"[[1159, 219, 1385, 247]]",[2],"['2763', '504']"
Porosity,1370,h187-3.jpg,"[[374, 190, 454, 216]]",[2],"['2612', '489']"
Porosity,1130,h114-1.jpg,"[[3270, 459, 3313, 501]]",[1],"['4768', '765']"
Porosity,1210,h138-2.jpg,"[[1364, 138, 1400, 165]]",[1],"['2094', '434']"
Porosity,700,6054-001182-A1-1-3.jpg,"[[780, 309, 811, 340]]",[1],"['3020', '776']"
Porosity,1800,s103-1.jpg,"[[251, 267, 276, 290]]",[1],"['2259', '541']"
Others,220,j115-1.jpg,"[[2085, 332, 2217, 362]]",[2],"['2941', '541']"
Porosity,1308,h168-3.jpg,"[[306, 214, 855, 244], [915, 203, 1202, 234]]","[2, 2]","['2560', '542']"
Others,8,6054-001182-R1-2.jpg,[],[],"['3017', '820']"
Porosity,1882,s133-1.jpg,"[[1354, 270, 1387, 304]]",[1],"['1923', '468']"
Porosity,1814,s107-3.jpg,"[[2311, 214, 2366, 248]]",[2],"['2758', '491']"
Porosity,1020,6054-033666-1.jpg,"[[695, 252, 714, 270]]",[1],"['1810', '802']"
Others,540,j53-2.jpg,"[[285, 199, 634, 249], [899, 196, 1036, 217], [2803, 255, 2990, 282]]","[0, 2, 2]","['2993', '429']"
Porosity,1326,h173-3.jpg,"[[847, 174, 868, 197]]",[1],"['2120', '791']"
Porosity,1842,s116-1.jpg,"[[601, 258, 630, 287]]",[1],"['1490', '492']"
Porosity,797,6054-003246-1.jpg,"[[1833, 220, 1860, 253]]",[1],"['3015', '836']"
Porosity,857,6054-007515-1.jpg,"[[506, 155, 535, 179]]",[1],"['1451', '784']"
Porosity,2030,s63-2.jpg,"[[1055, 175, 1103, 201]]",[2],"['1466', '466']"
Others,60,6054-003094-1.jpg,[],[],"['3035', '846']"
Porosity,712,6054-001900-2.jpg,[],[],"['3034', '850']"
Others,578,j65-1.jpg,"[[4, 186, 291, 222], [420, 212, 872, 247], [908, 228, 1035, 253], [1086, 234, 1272, 259], [1281, 240, 1695, 270], [1723, 245, 1761, 273], [1812, 250, 2012, 280], [2079, 250, 2133, 281], [2157, 252, 2205, 280], [2250, 251, 2426, 295], [2602, 275, 2764, 304], [2808, 279, 2921, 309], [2492, 270, 2577, 293]]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","['2928', '448']"
Porosity,1460,h215-3.jpg,"[[1023, 167, 1073, 204]]",[1],"['2377', '552']"
Slag,2189,s12-2.jpg,"[[1819, 213, 1911, 242], [638, 211, 700, 235], [299, 214, 388, 242]]","[2, 2, 2]","['3090', '497']"
Slag,2148,6054-002828-1.jpg,"[[2568, 204, 2924, 229], [1988, 220, 2111, 251], [350, 292, 452, 328]]","[2, 2, 2]","['3018', '850']"
