dataset,image_number,image_name,bndbox,labels,img_shape
Slag,1229,s11-3.jpg,"[[2285, 199, 2351, 223], [1536, 181, 1613, 207], [889, 157, 975, 189], [988, 161, 1057, 181], [1102, 166, 1278, 201], [204, 123, 277, 150], [324, 125, 391, 151]]","[2, 2, 2, 2, 2, 2, 2]","['2987', '496']"
Others,259,j18-2.jpg,"[[2535, 275, 2646, 309], [2052, 294, 2071, 313]]","[2, 1]","['4886', '679']"
Porosity,1123,h68-2.jpg,"[[1143, 188, 1180, 221]]",[1],"['2239', '401']"
Others,364,j51-1.jpg,"[[178, 215, 270, 237], [501, 214, 596, 245], [1711, 213, 1962, 236], [1216, 207, 1484, 241], [684, 196, 724, 247]]","[2, 2, 2, 2, 2]","['2896', '451']"
Others,375,j54-1.jpg,"[[2404, 332, 2668, 368], [2109, 356, 2380, 392], [1928, 359, 2063, 382], [1839, 361, 1914, 380], [1320, 362, 1464, 377], [566, 315, 682, 334], [791, 335, 860, 356]]","[2, 0, 0, 0, 2, 2, 2]","['2986', '519']"
Others,203,j164-3.jpg,"[[1708, 299, 1982, 372]]",[2],"['4626', '693']"
Porosity,656,h142-3.jpg,"[[382, 224, 567, 257]]",[2],"['1947', '357']"
Porosity,1025,h37-2.jpg,[],[],"['2646', '519']"
Others,222,j17-1.jpg,"[[4349, 228, 4368, 240], [4310, 167, 4360, 180], [3454, 354, 3515, 375], [2820, 462, 2952, 550], [2106, 466, 2199, 491], [1739, 534, 1762, 552]]","[1, 2, 2, 0, 2, 1]","['4818', '597']"
Porosity,765,h176-2.jpg,"[[2117, 177, 2143, 202]]",[1],"['2860', '526']"
Porosity,1129,h70-2.jpg,"[[640, 163, 664, 182]]",[1],"['2590', '404']"
Others,20,j105-3.jpg,"[[1011, 279, 1346, 321], [2496, 170, 2578, 233], [2749, 231, 2936, 272]]","[2, 2, 2]","['4644', '699']"
Porosity,854,h203-3.jpg,"[[1995, 245, 2028, 272]]",[1],"['2953', '484']"
Others,268,j184-2.jpg,"[[297, 206, 436, 229]]",[2],"['2604', '553']"
Others,178,j157-2.jpg,"[[627, 112, 702, 145], [1739, 163, 2393, 215]]","[2, 2]","['2882', '533']"
Others,509,j99-2.jpg,"[[971, 274, 1113, 326]]",[2],"['2327', '804']"
Porosity,910,h221-2.jpg,"[[1147, 141, 1956, 163], [676, 140, 810, 158], [844, 142, 996, 159]]","[2, 2, 2]","['2204', '399']"
Porosity,721,h-16-3.jpg,"[[1808, 194, 1835, 224]]",[1],"['2927', '504']"
Porosity,685,h152-1.jpg,"[[795, 221, 825, 251]]",[1],"['2932', '505']"
Porosity,1151,h76-3.jpg,"[[250, 205, 350, 234], [840, 150, 954, 181], [1559, 118, 1588, 138], [2421, 131, 2594, 183]]","[2, 2, 1, 2]","['2907', '458']"
Porosity,917,h223-1.jpg,"[[1392, 232, 1831, 257]]",[2],"['2043', '397']"
Porosity,1085,h56-2.jpg,"[[427, 135, 448, 153], [760, 196, 775, 210]]","[1, 1]","['1171', '366']"
Porosity,568,h116-3.jpg,"[[818, 154, 856, 183]]",[1],"['2243', '415']"
Porosity,878,h211-1.jpg,"[[973, 304, 992, 323]]",[1],"['2474', '436']"
Others,435,j72-2.jpg,"[[210, 197, 550, 245]]",[0],"['2954', '410']"
Others,237,j175-1.jpg,"[[332, 164, 462, 198]]",[0],"['1496', '385']"
Others,226,j17-2.jpg,"[[2637, 103, 2745, 138], [1867, 96, 1999, 169], [450, 357, 472, 372], [466, 413, 497, 436], [1654, 179, 1749, 210], [2345, 125, 2544, 155], [3056, 42, 3077, 62]]","[2, 0, 1, 2, 2, 2, 1]","['4818', '597']"
Porosity,532,h106-1.jpg,"[[750, 217, 766, 238]]",[1],"['2210', '481']"
Porosity,585,h121-3.jpg,"[[2385, 229, 2420, 259]]",[1],"['2951', '488']"
Porosity,1068,h-5-1.jpg,"[[3104, 374, 3144, 409]]",[1],"['4638', '755']"
Porosity,1130,h70-3.jpg,"[[1919, 158, 1949, 183]]",[1],"['2502', '384']"
Others,52,j115-1.jpg,"[[2085, 332, 2217, 362]]",[2],"['2941', '541']"
Porosity,974,h242-1.jpg,"[[2008, 223, 2032, 247]]",[1],"['2742', '402']"
Porosity,1067,h50-3.jpg,"[[212, 224, 276, 251], [1313, 255, 1335, 278], [2324, 215, 2367, 249]]","[2, 1, 1]","['2634', '574']"
Others,495,j94-3.jpg,"[[2230, 160, 2446, 194]]",[2],"['2895', '429']"
Porosity,1179,h85-1.jpg,"[[1253, 257, 1316, 307], [2328, 301, 2361, 327]]","[1, 2]","['2664', '504']"
Others,361,j50-2.jpg,"[[2672, 264, 2800, 289], [2514, 245, 2648, 278], [1145, 170, 1226, 191], [265, 160, 337, 176], [479, 152, 680, 173], [2365, 272, 2387, 288], [1840, 245, 1867, 265], [1880, 119, 1909, 143]]","[2, 2, 2, 2, 2, 1, 1, 1]","['2920', '477']"
Porosity,544,h-1-1.jpg,"[[1709, 330, 1760, 370]]",[1],"['4825', '720']"
Porosity,903,h219-3.jpg,"[[1038, 131, 1060, 157]]",[1],"['2964', '388']"
Porosity,887,h213-2.jpg,"[[375, 225, 1267, 265]]",[2],"['3405', '720']"
Porosity,699,h156-2.jpg,"[[902, 174, 1024, 197]]",[2],"['2532', '373']"
Porosity,1132,h71-1.jpg,"[[793, 273, 820, 299]]",[1],"['2811', '529']"
Porosity,1003,h30-3.jpg,"[[2313, 245, 2347, 272]]",[1],"['4131', '626']"
Porosity,755,h173-1.jpg,"[[898, 614, 928, 640]]",[1],"['2328', '815']"
Porosity,1014,h33-2.jpg,"[[1231, 234, 1246, 246]]",[1],"['2553', '366']"
Others,310,j33-2.jpg,"[[1159, 219, 1385, 247]]",[2],"['2763', '504']"
Others,5,j101-2.jpg,"[[335, 113, 369, 138], [915, 271, 1062, 300]]","[1, 2]","['2902', '470']"
Others,351,j47-1.jpg,"[[157, 181, 329, 222], [510, 217, 593, 241], [606, 230, 675, 252], [697, 236, 842, 269], [969, 255, 1128, 279], [1656, 273, 1744, 300], [1777, 266, 1865, 290], [1888, 269, 2016, 299], [2051, 277, 2157, 298], [2229, 274, 2373, 299], [2491, 265, 2578, 295], [2617, 265, 2760, 296], [2834, 297, 2896, 316]]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0]","['2944', '455']"
Porosity,956,h236-3.jpg,"[[479, 76, 525, 109]]",[1],"['1373', '379']"
Porosity,843,h20-1.jpg,"[[191, 135, 210, 151], [112, 123, 127, 135]]","[1, 1]","['2747', '412']"
Others,55,j116-1.jpg,"[[2228, 273, 2328, 299]]",[2],"['2895', '459']"
Others,505,j98-1.jpg,"[[1612, 375, 1739, 409]]",[2],"['2393', '698']"
Porosity,1172,h-8-3.jpg,"[[669, 175, 684, 193], [818, 190, 835, 209], [1131, 157, 1144, 173], [2034, 160, 2167, 179]]","[1, 1, 1, 2]","['2779', '377']"
Slag,1295,s34-1.jpg,"[[54, 235, 132, 261], [241, 234, 309, 259], [562, 229, 677, 263], [37, 323, 234, 348], [245, 318, 274, 347], [304, 298, 894, 344], [904, 302, 951, 342]]","[2, 2, 2, 2, 1, 2, 1]","['1794', '538']"
Others,319,j36-2.jpg,"[[1151, 273, 1472, 326]]",[2],"['2317', '605']"
Porosity,775,h179-3.jpg,"[[937, 274, 974, 308]]",[1],"['2147', '768']"
Porosity,559,h113-3.jpg,"[[1080, 332, 1125, 371]]",[1],"['4366', '847']"
Porosity,824,h194-3.jpg,"[[719, 239, 1084, 268]]",[2],"['1336', '452']"
Porosity,690,h153-2.jpg,"[[2213, 303, 2234, 321], [2086, 306, 2103, 322], [2110, 305, 2134, 327]]","[1, 1, 1]","['2908', '542']"
Porosity,834,h198-1.jpg,"[[1786, 242, 1826, 275]]",[1],"['2804', '504']"
Others,255,j18-1.jpg,"[[2237, 373, 2358, 408], [1214, 408, 1235, 426], [487, 380, 508, 400]]","[2, 1, 1]","['4886', '679']"
Others,390,j59-1.jpg,"[[635, 305, 717, 326], [1005, 312, 1080, 341]]","[2, 2]","['2989', '519']"
Others,323,j37-3.jpg,"[[444, 236, 496, 256]]",[2],"['2956', '470']"
Porosity,977,h24-3.jpg,"[[2145, 173, 2177, 205]]",[1],"['2920', '505']"
Others,231,j173-1.jpg,"[[1201, 372, 1236, 410], [1480, 411, 1514, 444], [1262, 389, 1442, 426]]","[1, 1, 2]","['3692', '737']"
Others,119,j135-3.jpg,"[[820, 152, 907, 172]]",[2],"['1302', '367']"
Porosity,802,h188-1.jpg,"[[475, 265, 510, 288]]",[1],"['2931', '511']"
Slag,1247,s18-1.jpg,"[[133, 269, 239, 307], [256, 284, 439, 309], [1141, 255, 1232, 284]]","[2, 2, 2]","['2138', '515']"
Porosity,1139,h-7-3.jpg,"[[1430, 205, 1551, 226], [1580, 195, 1613, 215], [1647, 197, 1700, 222], [1970, 146, 1992, 164]]","[2, 2, 2, 1]","['2942', '378']"
Others,85,j124-3.jpg,"[[734, 177, 819, 211], [515, 264, 760, 303]]","[2, 2]","['2951', '532']"
Porosity,1220,h98-3.jpg,"[[1456, 227, 1473, 245]]",[1],"['2888', '501']"
Others,240,j176-1.jpg,"[[247, 230, 505, 262]]",[0],"['1662', '363']"
Others,51,j114-3.jpg,"[[1588, 220, 1861, 264]]",[2],"['2983', '485']"
Others,246,j178-1.jpg,"[[1249, 274, 1341, 302]]",[2],"['2567', '494']"
Porosity,967,h240-2.jpg,"[[636, 140, 739, 176]]",[2],"['2389', '408']"
Others,473,j87-3.jpg,"[[2756, 216, 2806, 259], [1597, 235, 1762, 264], [1085, 233, 1224, 259]]","[2, 2, 2]","['2909', '530']"
Others,306,j31-1.jpg,"[[1984, 174, 2143, 209], [611, 160, 726, 189], [797, 195, 1325, 241]]","[2, 2, 2]","['2897', '385']"
Others,167,j153-3.jpg,"[[1605, 214, 2342, 286], [2955, 188, 2979, 212]]","[2, 1]","['2979', '514']"
Porosity,535,h107-1.jpg,"[[1399, 230, 1561, 270]]",[2],"['2468', '415']"
Porosity,1076,h53-2.jpg,"[[720, 109, 745, 137]]",[1],"['1964', '452']"
Porosity,943,h232-1.jpg,[],[],"['1314', '470']"
Slag,1298,s35-2.jpg,"[[81, 216, 389, 269], [312, 303, 443, 334], [551, 299, 583, 329], [782, 290, 847, 339], [547, 213, 740, 261], [836, 210, 978, 245], [1083, 203, 1235, 239], [1349, 200, 1494, 234], [1421, 251, 1696, 306]]","[2, 2, 1, 1, 2, 2, 2, 2, 2]","['2233', '603']"
Porosity,1034,h40-2.jpg,"[[655, 384, 705, 443]]",[1],"['3684', '746']"
Porosity,1078,h54-1.jpg,"[[911, 259, 934, 282]]",[1],"['1414', '438']"
Others,455,j82-1.jpg,"[[788, 172, 843, 212], [2287, 288, 2333, 343], [2580, 245, 2612, 284]]","[2, 2, 2]","['2933', '503']"
Slag,1300,s36-2.jpg,"[[154, 183, 884, 257], [1202, 200, 1451, 268], [1756, 235, 1942, 283], [2519, 270, 2749, 311]]","[2, 2, 2, 2]","['3005', '572']"
Porosity,1114,h65-2.jpg,"[[1221, 186, 1249, 218], [1750, 178, 1763, 191]]","[1, 1]","['3024', '411']"
Porosity,1180,h85-2.jpg,"[[1341, 197, 1397, 242], [303, 174, 334, 194]]","[1, 2]","['2663', '504']"
Others,150,j149-1.jpg,"[[1103, 122, 1248, 153]]",[2],"['2499', '312']"
Others,420,j68-1.jpg,"[[517, 206, 1329, 252], [1379, 244, 2089, 290], [2390, 275, 2669, 308]]","[2, 2, 2]","['2955', '439']"
Others,334,j41-2.jpg,"[[1099, 207, 1286, 255]]",[2],"['2150', '578']"
Slag,1314,s8-1.jpg,"[[2039, 250, 2247, 283], [1743, 279, 1976, 312], [697, 283, 785, 319], [819, 291, 964, 329], [262, 276, 362, 304], [494, 282, 670, 320]]","[2, 2, 2, 2, 2, 2]","['3053', '499']"
Slag,1250,s19-1.jpg,"[[1844, 303, 2070, 339], [1378, 300, 1518, 333], [1061, 295, 1250, 330]]","[2, 2, 2]","['2511', '526']"
Porosity,823,h194-2.jpg,"[[343, 241, 768, 271]]",[2],"['1336', '453']"
Others,353,j47-3.jpg,"[[152, 242, 329, 280], [502, 211, 602, 235], [703, 192, 842, 220], [1000, 175, 1128, 206], [1687, 151, 1775, 183], [1898, 154, 2021, 183], [2054, 165, 2168, 184], [2227, 153, 2392, 186], [2499, 166, 2576, 183], [2628, 161, 2761, 189]]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","['2943', '454']"
Others,346,j45-2.jpg,"[[2628, 244, 2894, 281], [2247, 203, 2304, 220], [159, 184, 328, 207], [453, 173, 570, 193], [596, 170, 651, 180], [958, 169, 1038, 190], [1451, 162, 1605, 189], [1634, 169, 1768, 193]]","[2, 2, 2, 2, 2, 2, 2, 2]","['2897', '473']"
Porosity,1105,h62-3.jpg,"[[376, 294, 398, 318]]",[1],"['2859', '521']"
Porosity,819,h193-1.jpg,"[[1301, 232, 1439, 250], [1587, 236, 1712, 255]]","[2, 2]","['2734', '507']"
Porosity,891,h215-3.jpg,"[[1023, 167, 1073, 204]]",[1],"['2377', '552']"
Slag,1258,s21-2.jpg,"[[2325, 180, 2587, 219], [1615, 169, 1814, 212], [1889, 181, 2209, 217]]","[2, 2, 2]","['2919', '521']"
Porosity,1028,h38-2.jpg,"[[92, 154, 113, 177], [577, 184, 608, 214]]","[1, 1]","['2714', '491']"
Porosity,643,h139-1.jpg,"[[996, 230, 1088, 263]]",[2],"['2189', '496']"
Others,288,j23-1.jpg,"[[603, 178, 703, 224]]",[0],"['2962', '406']"
Others,308,j31-3.jpg,"[[1962, 183, 2131, 201], [639, 201, 716, 223], [776, 210, 1257, 238], [1742, 213, 2427, 239]]","[2, 2, 2, 2]","['2897', '385']"
Others,216,j169-1.jpg,"[[815, 196, 901, 218]]",[2],"['1287', '322']"
Porosity,616,h-13-1.jpg,"[[2686, 705, 2718, 725]]",[1],"['4620', '788']"
Others,220,j170-2.jpg,"[[151, 251, 545, 287], [643, 209, 1343, 257], [1533, 195, 2434, 238]]","[2, 2, 2]","['2669', '441']"
Others,422,j68-3.jpg,"[[424, 195, 1929, 230], [1959, 146, 2175, 205]]","[2, 0]","['2955', '438']"
Porosity,707,h159-1.jpg,"[[1083, 238, 1110, 266]]",[1],"['2961', '520']"
Porosity,540,h108-3.jpg,"[[2179, 313, 2212, 351], [1421, 357, 3034, 402]]","[1, 2]","['4975', '746']"
Porosity,1207,h94-2.jpg,"[[1292, 197, 1315, 222], [1392, 205, 1420, 228]]","[1, 1]","['2356', '387']"
Porosity,663,h144-3.jpg,"[[1359, 141, 1392, 165]]",[1],"['2629', '439']"
Others,343,j44-2.jpg,"[[604, 259, 676, 288], [766, 236, 999, 270], [1045, 202, 1290, 245], [1890, 201, 2220, 225], [2250, 200, 2295, 228], [2393, 209, 2538, 231], [2853, 224, 2875, 243]]","[2, 2, 2, 2, 2, 2, 1]","['2995', '518']"
Porosity,763,h175-3.jpg,"[[1693, 183, 1719, 209], [213, 186, 232, 207]]","[1, 1]","['2787', '452']"
Others,37,j11-1.jpg,"[[2646, 215, 2961, 256], [743, 153, 912, 193]]","[0, 0]","['2991', '408']"
Porosity,870,h209-1.jpg,"[[1094, 247, 1128, 276], [1258, 251, 1294, 291]]","[1, 1]","['2852', '606']"
Slag,1223,s10-1.jpg,"[[2605, 270, 2747, 308], [2294, 268, 2414, 303], [1872, 264, 2103, 302], [2138, 268, 2256, 303], [1730, 271, 1844, 298], [1468, 271, 1567, 296], [563, 273, 707, 303], [836, 272, 1085, 300], [70, 279, 164, 308], [192, 281, 379, 312]]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","['3028', '498']"
Porosity,570,h117-2.jpg,"[[1571, 103, 1612, 132]]",[1],"['2316', '415']"
Porosity,557,h113-1.jpg,"[[1273, 481, 1315, 522]]",[1],"['4667', '853']"
Porosity,691,h153-3.jpg,"[[666, 307, 689, 323], [779, 306, 798, 325], [805, 307, 824, 323]]","[1, 1, 1]","['2908', '542']"
Porosity,934,h228-3.jpg,"[[2136, 209, 2174, 249]]",[1],"['2784', '516']"
Others,386,j57-3.jpg,"[[2589, 298, 2879, 323], [2229, 280, 2431, 303], [2136, 268, 2213, 296], [2001, 266, 2099, 285], [1761, 259, 1936, 277], [1468, 247, 1739, 277], [1259, 247, 1380, 263], [845, 255, 1177, 268], [729, 262, 785, 276], [616, 264, 665, 280], [367, 276, 541, 294]]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","['2943', '488']"
Porosity,665,h145-2.jpg,"[[1072, 133, 1113, 174]]",[1],"['2777', '409']"
Porosity,972,h241-3.jpg,"[[786, 222, 802, 238]]",[1],"['1243', '380']"
Others,354,j48-1.jpg,"[[344, 198, 464, 224], [203, 197, 327, 220], [490, 203, 620, 219], [751, 200, 865, 222], [906, 202, 1203, 226], [1346, 213, 1419, 233], [1839, 230, 1934, 258], [2159, 245, 2257, 268], [1969, 236, 2069, 266]]","[2, 2, 2, 2, 2, 2, 2, 2, 2]","['2937', '464']"
Others,465,j85-1.jpg,"[[885, 181, 941, 228], [941, 216, 1017, 245]]","[2, 2]","['2731', '414']"
Others,143,j146-3.jpg,"[[810, 119, 1353, 148]]",[2],"['2804', '621']"
Porosity,1022,h36-2.jpg,"[[1860, 302, 1877, 322]]",[1],"['2775', '447']"
Others,111,j133-1.jpg,"[[2438, 303, 2517, 335], [1701, 263, 1802, 296], [1881, 276, 1964, 312]]","[2, 2, 2]","['2908', '410']"
Porosity,1192,h90-1.jpg,"[[397, 75, 415, 93], [891, 150, 935, 162], [2720, 213, 2740, 230], [2910, 259, 2923, 270]]","[1, 2, 1, 1]","['2950', '370']"
Others,17,j104-3.jpg,"[[1442, 193, 1561, 239]]",[0],"['2931', '442']"
Porosity,728,h165-1.jpg,"[[2855, 383, 2887, 405]]",[1],"['4821', '629']"
Porosity,635,h136-2.jpg,[],[],"['1447', '377']"
Others,470,j86-3.jpg,"[[1344, 187, 1489, 239], [951, 154, 973, 181]]","[0, 2]","['2818', '448']"
Porosity,674,h149-1.jpg,"[[2414, 301, 2466, 317]]",[2],"['2954', '447']"
Porosity,782,h181-3.jpg,"[[1412, 265, 1455, 311]]",[1],"['2044', '721']"
Others,474,j88-1.jpg,"[[1643, 300, 1802, 330], [1846, 259, 1861, 276], [1410, 329, 1439, 358], [1840, 292, 1864, 320]]","[0, 1, 2, 2]","['2965', '492']"
Others,289,j23-2.jpg,"[[103, 200, 508, 239], [2205, 194, 2363, 253]]","[0, 0]","['2962', '406']"
Others,282,j20-1.jpg,"[[1818, 311, 1853, 335], [640, 305, 835, 324], [869, 319, 1297, 341], [1391, 324, 1489, 342]]","[1, 2, 2, 2]","['2916', '514']"
Others,190,j161-1.jpg,"[[1227, 214, 1275, 242], [1317, 213, 1392, 243], [1020, 168, 1106, 190], [1139, 178, 1210, 199]]","[0, 0, 0, 0]","['2597', '356']"
Others,335,j41-3.jpg,"[[857, 222, 1084, 258]]",[2],"['2150', '578']"
Porosity,727,h164-3.jpg,"[[1308, 185, 1338, 211]]",[1],"['2903', '483']"
Porosity,1029,h38-3.jpg,"[[2106, 183, 2133, 210], [2603, 154, 2622, 175]]","[1, 1]","['2714', '490']"
Others,408,j64-1.jpg,"[[49, 194, 244, 229], [291, 206, 350, 240], [368, 219, 420, 253], [478, 214, 668, 258], [716, 241, 795, 269], [872, 262, 1272, 296], [1443, 303, 1480, 325], [1295, 274, 1598, 299], [1621, 282, 1754, 301], [2248, 257, 2322, 284], [2349, 247, 2408, 276], [2444, 256, 2523, 272], [2878, 222, 2944, 247], [2755, 228, 2851, 253], [2541, 241, 2628, 275]]","[2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['2957', '506']"
Porosity,1095,h60-1.jpg,"[[2158, 341, 2179, 366]]",[1],"['2938', '406']"
Porosity,624,h-13-2-3.jpg,"[[2687, 58, 2717, 89]]",[1],"['4620', '787']"
Porosity,740,h169-1.jpg,"[[9, 162, 521, 205]]",[2],"['2948', '534']"
Slag,1230,s1-2.jpg,"[[1062, 240, 1141, 256], [1181, 234, 1239, 260], [1598, 215, 1750, 251], [244, 248, 588, 286]]","[2, 2, 2, 2]","['3005', '556']"
Porosity,1190,h89-2.jpg,"[[41, 223, 73, 255], [373, 206, 428, 225], [1896, 154, 1962, 176]]","[1, 2, 2]","['2907', '515']"
Others,442,j74-2.jpg,"[[520, 241, 568, 265]]",[2],"['2916', '509']"
Others,46,j113-1.jpg,"[[1673, 255, 1811, 277]]",[2],"['2945', '482']"
Others,366,j51-3.jpg,"[[178, 211, 284, 245], [518, 211, 603, 238], [1736, 210, 1994, 244]]","[2, 2, 2]","['2896', '451']"
Porosity,571,h117-3.jpg,"[[706, 102, 756, 136]]",[1],"['2316', '414']"
Others,485,j91-2.jpg,"[[1586, 236, 1898, 269], [1951, 244, 2222, 273], [2302, 237, 2467, 267], [999, 237, 1125, 271]]","[2, 2, 2, 2]","['2888', '444']"
Porosity,1002,h30-2.jpg,"[[1780, 237, 1818, 275]]",[1],"['4131', '626']"
Porosity,957,h237-1.jpg,"[[1161, 305, 1191, 329]]",[1],"['2085', '495']"
Porosity,576,h119-2.jpg,"[[2586, 186, 2783, 221]]",[2],"['2986', '530']"
Porosity,652,h141-3.jpg,"[[673, 190, 715, 223], [769, 200, 806, 227], [2154, 140, 2263, 183]]","[1, 1, 2]","['2942', '515']"
Porosity,1036,h-4-1.jpg,"[[1336, 187, 1360, 211]]",[1],"['2867', '424']"
Porosity,574,h118-3.jpg,"[[1604, 110, 1644, 143], [1890, 97, 1922, 127]]","[1, 1]","['2960', '468']"
Porosity,858,h205-1.jpg,"[[336, 160, 372, 185]]",[1],"['2140', '412']"
Slag,1288,s31-1.jpg,"[[244, 216, 400, 255], [148, 274, 569, 330], [405, 227, 426, 252]]","[2, 2, 1]","['1887', '526']"
Porosity,812,h191-2.jpg,"[[607, 183, 664, 204]]",[2],"['1980', '459']"
Others,417,j67-1.jpg,"[[787, 178, 921, 211], [1335, 167, 1924, 221]]","[2, 2]","['2920', '381']"
Porosity,612,h-1-3.jpg,"[[3053, 300, 3100, 340]]",[1],"['4768', '672']"
Others,126,j138-1.jpg,"[[860, 237, 878, 256]]",[1],"['1416', '416']"
Porosity,869,h208-3.jpg,"[[926, 161, 955, 187]]",[1],"['1353', '476']"
Porosity,856,h204-2.jpg,"[[810, 183, 832, 203]]",[1],"['2627', '410']"
Porosity,822,h194-1.jpg,"[[637, 200, 1064, 227]]",[2],"['1419', '469']"
Others,348,j46-1.jpg,"[[70, 161, 311, 189], [396, 182, 557, 208], [679, 190, 752, 217], [794, 201, 906, 226], [1828, 241, 1904, 267], [2396, 233, 2485, 262], [2608, 234, 2686, 259], [1554, 244, 1622, 261], [1411, 243, 1542, 258], [841, 236, 1346, 286]]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","['2934', '382']"
Others,261,j182-2.jpg,"[[786, 185, 1014, 222]]",[2],"['1629', '418']"
Porosity,742,h169-3.jpg,"[[6, 330, 631, 350]]",[2],"['2948', '534']"
Others,3,j100-3.jpg,"[[462, 185, 589, 213]]",[2],"['2927', '473']"
Porosity,1100,h61-2.jpg,"[[1923, 131, 1948, 158]]",[1],"['2936', '475']"
Porosity,803,h188-2.jpg,"[[2368, 221, 2393, 243]]",[1],"['2871', '490']"
Others,200,j163-3.jpg,"[[2657, 337, 2963, 396]]",[2],"['3542', '775']"
Porosity,1031,h39-2.jpg,"[[2665, 247, 2695, 276], [1983, 208, 2003, 226], [2030, 234, 2055, 260]]","[1, 1, 1]","['4111', '649']"
Porosity,828,h196-1.jpg,"[[1226, 187, 1267, 220]]",[1],"['2799', '409']"
Porosity,708,h159-2.jpg,"[[1835, 249, 1865, 273]]",[1],"['2960', '520']"
Slag,1304,s4-3.jpg,"[[2017, 313, 2061, 343], [1664, 260, 1714, 299], [1289, 255, 1349, 282], [910, 249, 984, 271]]","[2, 2, 2, 2]","['3036', '562']"
Porosity,950,h234-3.jpg,"[[592, 169, 631, 198]]",[1],"['2367', '424']"
Porosity,795,h185-3.jpg,"[[1181, 242, 1218, 269]]",[1],"['4645', '730']"
Porosity,1007,h31-3.jpg,"[[561, 175, 595, 199]]",[1],"['1805', '493']"
Porosity,844,h201-1.jpg,"[[1218, 310, 1252, 347], [1165, 265, 1195, 296]]","[1, 1]","['2776', '512']"
Porosity,1160,h79-3.jpg,"[[1907, 218, 1933, 240]]",[1],"['2894', '503']"
Porosity,1018,h34-3.jpg,"[[413, 136, 444, 162]]",[1],"['2223', '386']"
Slag,1297,s35-1.jpg,"[[1249, 225, 1428, 249], [1191, 309, 1363, 344], [544, 240, 701, 274], [625, 312, 891, 356], [137, 250, 226, 291], [42, 339, 494, 375]]","[2, 2, 2, 2, 2, 2]","['1690', '548']"
Slag,1226,s1-1.jpg,"[[1071, 290, 1230, 320], [1559, 298, 1788, 351], [313, 260, 445, 301]]","[2, 2, 2]","['3005', '572']"
Porosity,681,h151-1.jpg,[],[],"['2615', '444']"
Others,82,j123-3.jpg,[],[],"['2936', '672']"
Others,510,j99-3.jpg,"[[1192, 278, 1371, 317]]",[2],"['2327', '804']"
Slag,1236,s13-2.jpg,"[[2471, 178, 2542, 208], [2148, 185, 2228, 205], [1698, 183, 1819, 203], [1309, 193, 1367, 218], [1465, 190, 1495, 210], [1591, 194, 1627, 222], [1036, 199, 1073, 225], [815, 206, 953, 227], [2696, 176, 2742, 217]]","[1, 2, 2, 2, 1, 1, 1, 2, 1]","['3054', '481']"
Slag,1225,s10-3.jpg,"[[2573, 197, 2657, 214], [2677, 195, 2759, 217], [2799, 192, 2882, 218], [2266, 205, 2334, 224], [1860, 210, 1920, 231], [1975, 201, 2040, 227], [2062, 206, 2131, 227], [1424, 200, 1507, 223], [1138, 197, 1322, 224], [731, 208, 827, 236], [863, 210, 1099, 231], [210, 201, 360, 223], [534, 205, 624, 230]]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","['2969', '498']"
Porosity,886,h213-1.jpg,"[[2122, 451, 2956, 484]]",[2],"['3405', '720']"
Others,262,j182-3.jpg,"[[587, 194, 849, 224]]",[2],"['1629', '418']"
Slag,1319,s9-3.jpg,"[[2282, 194, 2384, 223], [2454, 197, 2552, 223], [2594, 202, 2661, 229], [2689, 206, 2918, 235], [2017, 180, 2109, 203], [365, 104, 423, 131], [663, 112, 695, 135]]","[2, 2, 2, 2, 2, 1, 1]","['3018', '394']"
Others,441,j74-1.jpg,"[[2338, 241, 2401, 263]]",[0],"['2916', '509']"
Others,71,j12-1.jpg,"[[1085, 154, 1499, 186], [1902, 186, 2268, 214]]","[2, 2]","['3002', '451']"
Porosity,592,h123-2.jpg,"[[706, 201, 734, 230]]",[1],"['2914', '469']"
Porosity,898,h218-1.jpg,"[[1190, 265, 1286, 287]]",[2],"['2256', '443']"
Others,400,j6-2.jpg,"[[2688, 185, 3102, 260], [791, 210, 1342, 297], [2186, 255, 2362, 305]]","[2, 2, 2]","['4001', '471']"
Porosity,1011,h32-3.jpg,"[[2504, 197, 2535, 227]]",[1],"['2886', '495']"
Porosity,1094,h59-3.jpg,"[[766, 220, 791, 249]]",[1],"['2608', '531']"
Others,13,j103-2.jpg,"[[1159, 250, 1595, 280]]",[2],"['2962', '473']"
Porosity,864,h207-1.jpg,"[[1244, 177, 1325, 207]]",[2],"['2614', '453']"
Porosity,607,h128-2.jpg,"[[1574, 291, 1615, 332]]",[1],"['2278', '704']"
Porosity,528,h104-3.jpg,"[[753, 171, 773, 192]]",[1],"['1325', '436']"
Others,476,j88-3.jpg,"[[1634, 161, 1822, 194]]",[2],"['2965', '491']"
