image_name,x_min,y_min,x_max,y_max,class_name
./data/data_contrast_before/Image/Porosity/h80-3.jpg,2072,164,2185,190,Slag
./data/data_contrast_before/Image/Porosity/h80-3.jpg,1870,164,2037,183,Slag
./data/data_contrast_before/Image/Porosity/h-8-1.jpg,2026,205,2163,219,Slag
./data/data_contrast_before/Image/Porosity/h-8-1.jpg,815,173,833,189,Porosity
./data/data_contrast_before/Image/Porosity/h-8-1.jpg,1130,205,1146,224,Porosity
./data/data_contrast_before/Image/Porosity/h-8-1.jpg,668,188,686,204,Porosity
./data/data_contrast_before/Image/Porosity/h81-2.jpg,227,249,344,270,Slag
./data/data_contrast_before/Image/Porosity/h81-2.jpg,368,255,460,269,Slag
./data/data_contrast_before/Image/Porosity/h81-2.jpg,525,246,740,267,Slag
./data/data_contrast_before/Image/Porosity/h81-2.jpg,1729,206,2044,228,Slag
./data/data_contrast_before/Image/Porosity/h81-2.jpg,813,245,982,261,Slag
./data/data_contrast_before/Image/Porosity/h81-2.jpg,77,254,181,275,Slag
./data/data_contrast_before/Image/Porosity/h81-2.jpg,1076,229,1191,251,Slag
./data/data_contrast_before/Image/Porosity/h81-3.jpg,273,209,529,232,Slag
./data/data_contrast_before/Image/Porosity/h81-3.jpg,1075,234,1175,252,Slag
./data/data_contrast_before/Image/Porosity/h81-3.jpg,1318,243,1469,264,Slag
./data/data_contrast_before/Image/Porosity/h81-3.jpg,1509,245,1707,271,Slag
./data/data_contrast_before/Image/Porosity/h81-3.jpg,1782,251,1875,274,Slag
./data/data_contrast_before/Image/Porosity/h81-3.jpg,2063,254,2162,271,Slag
./data/data_contrast_before/Image/Porosity/h81-3.jpg,1930,252,2023,272,Slag
./data/data_contrast_before/Image/Porosity/h-8-2.jpg,607,155,752,179,Slag
./data/data_contrast_before/Image/Porosity/h-8-2.jpg,1635,155,1653,173,Porosity
./data/data_contrast_before/Image/Porosity/h-8-2.jpg,2095,175,2110,194,Porosity
./data/data_contrast_before/Image/Porosity/h-8-2.jpg,1947,187,1962,203,Porosity
./data/data_contrast_before/Image/Porosity/h82-1.jpg,233,235,323,260,Slag
./data/data_contrast_before/Image/Porosity/h82-1.jpg,591,244,649,267,Slag
./data/data_contrast_before/Image/Porosity/h82-3.jpg,223,234,338,259,Slag
./data/data_contrast_before/Image/Porosity/h82-3.jpg,579,229,643,248,Slag
./data/data_contrast_before/Image/Porosity/h-8-3.jpg,669,175,684,193,Porosity
./data/data_contrast_before/Image/Porosity/h-8-3.jpg,818,190,835,209,Porosity
./data/data_contrast_before/Image/Porosity/h-8-3.jpg,1131,157,1144,173,Porosity
./data/data_contrast_before/Image/Porosity/h-8-3.jpg,2034,160,2167,179,Slag
./data/data_contrast_before/Image/Porosity/h83-1.jpg,170,154,322,185,Slag
./data/data_contrast_before/Image/Porosity/h83-2.jpg,1985,234,2118,264,Slag
./data/data_contrast_before/Image/Porosity/h83-3.jpg,222,248,338,266,Slag
./data/data_contrast_before/Image/Porosity/h84-1.jpg,1336,259,1363,284,Porosity
./data/data_contrast_before/Image/Porosity/h84-2.jpg,1582,229,1605,254,Porosity
./data/data_contrast_before/Image/Porosity/h84-3.jpg,1338,226,1369,257,Porosity
./data/data_contrast_before/Image/Porosity/h85-1.jpg,1253,257,1316,307,Porosity
./data/data_contrast_before/Image/Porosity/h85-1.jpg,2328,301,2361,327,Slag
./data/data_contrast_before/Image/Porosity/h85-2.jpg,1341,197,1397,242,Porosity
./data/data_contrast_before/Image/Porosity/h85-2.jpg,303,174,334,194,Slag
./data/data_contrast_before/Image/Porosity/h85-3.jpg,1259,196,1304,228,Porosity
./data/data_contrast_before/Image/Porosity/h85-3.jpg,2325,175,2360,206,Slag
./data/data_contrast_before/Image/Porosity/h87-1.jpg,1010,296,1061,316,Slag
./data/data_contrast_before/Image/Porosity/h87-2.jpg,1857,181,1913,207,Slag
./data/data_contrast_before/Image/Porosity/h87-3.jpg,1005,177,1061,202,Slag
./data/data_contrast_before/Image/Porosity/h88-1.jpg,710,322,761,342,Slag
./data/data_contrast_before/Image/Porosity/h88-2.jpg,1490,180,1548,201,Slag
./data/data_contrast_before/Image/Porosity/h89-3.jpg,961,151,1012,179,Slag
./data/data_contrast_before/Image/Porosity/h89-3.jpg,2829,227,2867,257,Porosity
./data/data_contrast_before/Image/Porosity/h89-3.jpg,2471,201,2533,221,Slag
./data/data_contrast_before/Image/Porosity/h90-1.jpg,397,75,415,93,Porosity
./data/data_contrast_before/Image/Porosity/h90-1.jpg,891,150,935,162,Slag
./data/data_contrast_before/Image/Porosity/h90-1.jpg,2720,213,2740,230,Porosity
./data/data_contrast_before/Image/Porosity/h90-1.jpg,2910,259,2923,270,Porosity
./data/data_contrast_before/Image/Porosity/h-9-1.jpg,1618,590,1676,635,Porosity
./data/data_contrast_before/Image/Porosity/h-9-1.jpg,1159,564,1385,618,Slag
./data/data_contrast_before/Image/Porosity/h91-1.jpg,38,50,51,64,Porosity
./data/data_contrast_before/Image/Porosity/h91-2.jpg,2266,244,2287,263,Porosity
./data/data_contrast_before/Image/Porosity/h91-3.jpg,38,245,55,262,Porosity
./data/data_contrast_before/Image/Porosity/h-9-2.jpg,3540,211,3786,259,Slag
./data/data_contrast_before/Image/Porosity/h-9-2.jpg,3299,210,3354,254,Porosity
./data/data_contrast_before/Image/Porosity/h92-1.jpg,905,192,926,211,Porosity
./data/data_contrast_before/Image/Porosity/h92-3.jpg,905,227,934,255,Porosity
./data/data_contrast_before/Image/Porosity/h-9-3.jpg,1178,222,1403,263,Slag
./data/data_contrast_before/Image/Porosity/h-9-3.jpg,1612,208,1689,260,Porosity
./data/data_contrast_before/Image/Porosity/h93-1.jpg,1065,176,1096,202,Porosity
./data/data_contrast_before/Image/Porosity/h93-2.jpg,230,206,257,231,Porosity
./data/data_contrast_before/Image/Porosity/h93-3.jpg,1052,208,1091,239,Porosity
./data/data_contrast_before/Image/Porosity/h94-1.jpg,1232,203,1251,222,Porosity
./data/data_contrast_before/Image/Porosity/h94-1.jpg,1339,208,1360,227,Porosity
./data/data_contrast_before/Image/Porosity/h94-2.jpg,1292,197,1315,222,Porosity
./data/data_contrast_before/Image/Porosity/h94-2.jpg,1392,205,1420,228,Porosity
./data/data_contrast_before/Image/Porosity/h94-3.jpg,935,199,957,228,Porosity
./data/data_contrast_before/Image/Porosity/h94-3.jpg,1041,197,1074,224,Porosity
./data/data_contrast_before/Image/Porosity/h95-1.jpg,1999,214,2033,250,Porosity
./data/data_contrast_before/Image/Porosity/h95-1.jpg,1555,198,1751,221,Slag
./data/data_contrast_before/Image/Porosity/h95-3.jpg,1993,188,2031,222,Porosity
./data/data_contrast_before/Image/Porosity/h95-3.jpg,1553,212,1770,243,Slag
./data/data_contrast_before/Image/Porosity/h96-1.jpg,449,211,503,229,Slag
./data/data_contrast_before/Image/Porosity/h96-3.jpg,456,217,498,253,Porosity
./data/data_contrast_before/Image/Porosity/h97-1.jpg,960,250,997,283,Porosity
./data/data_contrast_before/Image/Porosity/h98-1.jpg,1453,252,1472,273,Porosity
./data/data_contrast_before/Image/Porosity/h98-2.jpg,1415,228,1434,247,Porosity
./data/data_contrast_before/Image/Porosity/h99-1.jpg,1593,297,1620,322,Porosity
./data/data_contrast_before/Image/Porosity/h99-2.jpg,1291,161,1317,177,Porosity
./data/data_contrast_before/Image/Porosity/s10-1.jpg,992,233,1031,267,Porosity
./data/data_contrast_before/Image/Porosity/s10-2.jpg,1404,140,1438,170,Porosity
./data/data_contrast_before/Image/Porosity/s102-2.jpg,344,115,388,150,Porosity
./data/data_contrast_before/Image/Porosity/s103-2.jpg,1973,243,2007,268,Porosity
./data/data_contrast_before/Image/Porosity/s103-3.jpg,246,243,280,276,Porosity
./data/data_contrast_before/Image/Porosity/s104-1.jpg,947,262,988,289,Porosity
./data/data_contrast_before/Image/Porosity/s105-1.jpg,475,209,497,228,Porosity
./data/data_contrast_before/Image/Porosity/s105-1.jpg,1161,198,1182,216,Porosity
./data/data_contrast_before/Image/Porosity/s105-2.jpg,1788,250,1808,267,Porosity
./data/data_contrast_before/Image/Porosity/s105-2.jpg,1103,262,1121,276,Porosity
./data/data_contrast_before/Image/Porosity/s105-3.jpg,476,249,496,269,Porosity
./data/data_contrast_before/Image/Porosity/s105-3.jpg,1165,264,1180,278,Porosity
./data/data_contrast_before/Image/Porosity/s106-1.jpg,667,255,684,273,Porosity
./data/data_contrast_before/Image/Porosity/s106-1.jpg,451,249,478,273,Porosity
./data/data_contrast_before/Image/Porosity/s106-1.jpg,490,257,521,284,Porosity
./data/data_contrast_before/Image/Porosity/s106-2.jpg,1906,208,1924,227,Porosity
./data/data_contrast_before/Image/Porosity/s106-2.jpg,2068,195,2096,222,Porosity
./data/data_contrast_before/Image/Porosity/s106-2.jpg,2113,206,2135,225,Porosity
./data/data_contrast_before/Image/Porosity/s107-2.jpg,389,215,448,253,Slag
./data/data_contrast_before/Image/Porosity/s107-3.jpg,2311,214,2366,248,Slag
./data/data_contrast_before/Image/Porosity/s108-1.jpg,1402,279,1473,300,Slag
./data/data_contrast_before/Image/Porosity/s108-2.jpg,1262,230,1314,258,Slag
./data/data_contrast_before/Image/Porosity/s109-1.jpg,336,276,362,296,Porosity
./data/data_contrast_before/Image/Porosity/s109-2.jpg,1337,153,1356,170,Porosity
./data/data_contrast_before/Image/Porosity/s109-3.jpg,337,156,366,178,Porosity
./data/data_contrast_before/Image/Porosity/s1-1.jpg,721,233,747,261,Porosity
./data/data_contrast_before/Image/Porosity/s110-1.jpg,2459,306,2487,328,Porosity
./data/data_contrast_before/Image/Porosity/s110-2.jpg,251,198,279,218,Porosity
./data/data_contrast_before/Image/Porosity/s110-3.jpg,2460,192,2487,218,Porosity
./data/data_contrast_before/Image/Porosity/s111-1.jpg,1036,154,1058,172,Porosity
./data/data_contrast_before/Image/Porosity/s111-2.jpg,379,179,409,202,Porosity
./data/data_contrast_before/Image/Porosity/s111-3.jpg,1036,181,1062,204,Porosity
./data/data_contrast_before/Image/Porosity/s11-2.jpg,1091,190,1127,221,Porosity
./data/data_contrast_before/Image/Porosity/s112-1.jpg,203,100,222,117,Porosity
./data/data_contrast_before/Image/Porosity/s112-3.jpg,199,193,223,213,Porosity
./data/data_contrast_before/Image/Porosity/s113-2.jpg,733,125,755,142,Porosity
./data/data_contrast_before/Image/Porosity/s114-2.jpg,734,213,757,237,Porosity
./data/data_contrast_before/Image/Porosity/s114-3.jpg,831,216,858,238,Porosity
./data/data_contrast_before/Image/Porosity/s115-1.jpg,386,282,416,306,Porosity
./data/data_contrast_before/Image/Porosity/s115-1.jpg,1224,337,1236,349,Porosity
./data/data_contrast_before/Image/Porosity/s115-1.jpg,373,254,389,270,Porosity
./data/data_contrast_before/Image/Porosity/s115-2.jpg,1100,200,1125,230,Porosity
./data/data_contrast_before/Image/Porosity/s115-2.jpg,282,159,299,176,Porosity
./data/data_contrast_before/Image/Porosity/s115-2.jpg,1128,241,1147,259,Porosity
./data/data_contrast_before/Image/Porosity/s115-3.jpg,388,203,421,229,Porosity
./data/data_contrast_before/Image/Porosity/s115-3.jpg,373,245,393,259,Porosity
./data/data_contrast_before/Image/Porosity/s115-3.jpg,1222,160,1238,175,Porosity
./data/data_contrast_before/Image/Porosity/s116-1.jpg,601,258,630,287,Porosity
./data/data_contrast_before/Image/Porosity/s116-2.jpg,857,204,884,227,Porosity
./data/data_contrast_before/Image/Porosity/s117-1.jpg,1205,231,1231,249,Porosity
./data/data_contrast_before/Image/Porosity/s117-2.jpg,562,161,589,182,Porosity
./data/data_contrast_before/Image/Porosity/s117-3.jpg,1211,161,1232,182,Porosity
./data/data_contrast_before/Image/Porosity/s118-2.jpg,1244,96,1268,116,Porosity
./data/data_contrast_before/Image/Porosity/s118-3.jpg,563,97,583,116,Porosity
./data/data_contrast_before/Image/Porosity/s119-1.jpg,735,206,756,230,Porosity
./data/data_contrast_before/Image/Porosity/s1-2.jpg,721,110,745,132,Porosity
./data/data_contrast_before/Image/Porosity/s120-1.jpg,346,172,384,198,Porosity
./data/data_contrast_before/Image/Porosity/s120-2.jpg,1320,202,1357,238,Porosity
./data/data_contrast_before/Image/Porosity/s121-1.jpg,546,167,591,200,Porosity
./data/data_contrast_before/Image/Porosity/s121-2.jpg,1498,200,1542,231,Porosity
./data/data_contrast_before/Image/Porosity/s121-3.jpg,552,204,590,227,Porosity
./data/data_contrast_before/Image/Porosity/s12-2.jpg,1497,185,1529,210,Porosity
./data/data_contrast_before/Image/Porosity/s122-1.jpg,623,214,655,244,Porosity
./data/data_contrast_before/Image/Porosity/s123-1.jpg,1094,150,1123,175,Porosity
./data/data_contrast_before/Image/Porosity/s128-1.jpg,849,241,879,268,Porosity
./data/data_contrast_before/Image/Porosity/s129-1.jpg,530,194,556,215,Porosity
./data/data_contrast_before/Image/Porosity/s129-2.jpg,664,174,683,191,Porosity
./data/data_contrast_before/Image/Porosity/s129-3.jpg,530,175,557,193,Porosity
./data/data_contrast_before/Image/Porosity/s1-3.jpg,1686,99,1709,131,Porosity
./data/data_contrast_before/Image/Porosity/s130-1.jpg,528,264,549,285,Porosity
./data/data_contrast_before/Image/Porosity/s130-3.jpg,525,203,558,229,Porosity
./data/data_contrast_before/Image/Porosity/s131-1.jpg,1124,438,1160,468,Porosity
./data/data_contrast_before/Image/Porosity/s132-1.jpg,630,230,660,255,Porosity
./data/data_contrast_before/Image/Porosity/s132-2.jpg,1443,119,1472,143,Porosity
./data/data_contrast_before/Image/Porosity/s132-3.jpg,633,120,657,141,Porosity
./data/data_contrast_before/Image/Porosity/s13-3.jpg,1371,184,1399,218,Porosity
./data/data_contrast_before/Image/Porosity/s133-1.jpg,1354,270,1387,304,Porosity
./data/data_contrast_before/Image/Porosity/s133-2.jpg,536,168,572,192,Porosity
./data/data_contrast_before/Image/Porosity/s134-3.jpg,447,154,485,181,Porosity
./data/data_contrast_before/Image/Porosity/s135-1.jpg,798,210,821,232,Porosity
./data/data_contrast_before/Image/Porosity/s135-3.jpg,799,149,822,174,Porosity
./data/data_contrast_before/Image/Porosity/s136-3.jpg,591,214,618,236,Porosity
./data/data_contrast_before/Image/Porosity/s137-2.jpg,766,217,793,242,Porosity
./data/data_contrast_before/Image/Porosity/s137-3.jpg,1392,212,1422,240,Porosity
./data/data_contrast_before/Image/Porosity/s138-1.jpg,488,208,530,246,Porosity
./data/data_contrast_before/Image/Porosity/s138-2.jpg,1413,216,1452,246,Porosity
./data/data_contrast_before/Image/Porosity/s139-1.jpg,926,144,959,171,Porosity
./data/data_contrast_before/Image/Porosity/s139-2.jpg,1013,136,1036,162,Porosity
./data/data_contrast_before/Image/Porosity/s140-1.jpg,377,238,414,274,Porosity
./data/data_contrast_before/Image/Porosity/s140-1.jpg,434,271,462,296,Porosity
./data/data_contrast_before/Image/Porosity/s140-2.jpg,963,286,982,304,Porosity
./data/data_contrast_before/Image/Porosity/s140-2.jpg,1004,303,1039,335,Porosity
./data/data_contrast_before/Image/Porosity/s140-3.jpg,379,303,420,334,Porosity
./data/data_contrast_before/Image/Porosity/s140-3.jpg,437,288,461,309,Porosity
./data/data_contrast_before/Image/Porosity/s14-1.jpg,1018,126,1047,149,Porosity
./data/data_contrast_before/Image/Porosity/s14-3.jpg,1017,229,1043,250,Porosity
./data/data_contrast_before/Image/Porosity/s15-1.jpg,2015,246,2044,285,Porosity
./data/data_contrast_before/Image/Porosity/s15-2.jpg,891,179,920,201,Porosity
./data/data_contrast_before/Image/Porosity/s16-1.jpg,709,318,725,335,Porosity
./data/data_contrast_before/Image/Porosity/s16-1.jpg,436,279,455,296,Porosity
./data/data_contrast_before/Image/Porosity/s16-2.jpg,2200,95,2214,113,Porosity
./data/data_contrast_before/Image/Porosity/s16-2.jpg,1927,55,1941,68,Porosity
./data/data_contrast_before/Image/Porosity/s16-3.jpg,437,95,454,113,Porosity
./data/data_contrast_before/Image/Porosity/s16-3.jpg,705,54,726,73,Porosity
./data/data_contrast_before/Image/Porosity/s18-1.jpg,1196,202,1321,228,Slag
./data/data_contrast_before/Image/Porosity/s18-2.jpg,585,235,614,260,Porosity
./data/data_contrast_before/Image/Porosity/s19-1.jpg,433,155,459,177,Porosity
./data/data_contrast_before/Image/Porosity/s19-2.jpg,888,192,910,212,Porosity
./data/data_contrast_before/Image/Porosity/s19-3.jpg,436,194,459,213,Porosity
./data/data_contrast_before/Image/Porosity/s20-3.jpg,1371,198,1396,226,Porosity
./data/data_contrast_before/Image/Porosity/s2-1.jpg,964,270,987,294,Porosity
./data/data_contrast_before/Image/Porosity/s22-1.jpg,1270,179,1297,208,Porosity
./data/data_contrast_before/Image/Porosity/s22-2.jpg,1739,195,1764,221,Porosity
./data/data_contrast_before/Image/Porosity/s22-3.jpg,1265,192,1297,221,Porosity
./data/data_contrast_before/Image/Porosity/s23-2.jpg,1858,184,1890,213,Porosity
./data/data_contrast_before/Image/Porosity/s23-3.jpg,1114,188,1146,213,Porosity
./data/data_contrast_before/Image/Porosity/s24-2.jpg,1422,264,1450,292,Porosity
./data/data_contrast_before/Image/Porosity/s25-3.jpg,2049,180,2088,209,Porosity
./data/data_contrast_before/Image/Porosity/s26-1.jpg,1193,221,1219,250,Porosity
./data/data_contrast_before/Image/Porosity/s26-2.jpg,1695,128,1729,161,Porosity
./data/data_contrast_before/Image/Porosity/s26-3.jpg,1187,132,1228,165,Porosity
./data/data_contrast_before/Image/Porosity/s27-1.jpg,2061,176,2096,207,Porosity
./data/data_contrast_before/Image/Porosity/s27-2.jpg,831,148,861,183,Porosity
./data/data_contrast_before/Image/Porosity/s30-1.jpg,629,73,670,103,Porosity
./data/data_contrast_before/Image/Porosity/s30-2.jpg,630,207,663,238,Porosity
./data/data_contrast_before/Image/Porosity/s31-1.jpg,1175,276,1197,300,Porosity
./data/data_contrast_before/Image/Porosity/s31-1.jpg,1663,335,1729,363,Slag
./data/data_contrast_before/Image/Porosity/s3-2.jpg,1105,216,1140,244,Porosity
./data/data_contrast_before/Image/Porosity/s32-1.jpg,1015,155,1039,187,Porosity
./data/data_contrast_before/Image/Porosity/s33-1.jpg,647,223,676,249,Porosity
./data/data_contrast_before/Image/Porosity/s33-1.jpg,862,219,882,242,Porosity
./data/data_contrast_before/Image/Porosity/s33-1.jpg,1174,300,1190,317,Porosity
./data/data_contrast_before/Image/Porosity/s33-2.jpg,1262,244,1286,268,Porosity
./data/data_contrast_before/Image/Porosity/s33-2.jpg,749,178,767,193,Porosity
./data/data_contrast_before/Image/Porosity/s33-2.jpg,1060,250,1084,270,Porosity
./data/data_contrast_before/Image/Porosity/s33-3.jpg,651,244,678,267,Porosity
./data/data_contrast_before/Image/Porosity/s34-1.jpg,923,211,952,236,Porosity
./data/data_contrast_before/Image/Porosity/s34-2.jpg,476,90,503,115,Porosity
./data/data_contrast_before/Image/Porosity/s34-3.jpg,921,90,950,115,Porosity
./data/data_contrast_before/Image/Porosity/s35-1.jpg,319,302,352,330,Porosity
./data/data_contrast_before/Image/Porosity/s35-3.jpg,324,170,363,192,Porosity
./data/data_contrast_before/Image/Porosity/s36-1.jpg,2075,260,2094,278,Porosity
./data/data_contrast_before/Image/Porosity/s36-2.jpg,222,209,248,232,Porosity
./data/data_contrast_before/Image/Porosity/s36-3.jpg,2073,211,2096,228,Porosity
./data/data_contrast_before/Image/Porosity/s37-1.jpg,1134,195,1162,223,Porosity
./data/data_contrast_before/Image/Porosity/s37-1.jpg,885,267,927,303,Porosity
./data/data_contrast_before/Image/Porosity/s37-2.jpg,1619,228,1642,256,Porosity
./data/data_contrast_before/Image/Porosity/s37-2.jpg,1852,144,1890,181,Porosity
./data/data_contrast_before/Image/Porosity/s37-3.jpg,1131,222,1158,252,Porosity
./data/data_contrast_before/Image/Porosity/s37-3.jpg,886,146,924,183,Porosity
./data/data_contrast_before/Image/Porosity/s38-1.jpg,922,216,939,235,Porosity
./data/data_contrast_before/Image/Porosity/s38-2.jpg,558,63,576,83,Porosity
./data/data_contrast_before/Image/Porosity/s38-3.jpg,922,66,942,86,Porosity
./data/data_contrast_before/Image/Porosity/s39-1.jpg,441,146,461,167,Porosity
./data/data_contrast_before/Image/Porosity/s39-1.jpg,2456,201,2506,238,Porosity
./data/data_contrast_before/Image/Porosity/s39-1.jpg,859,227,880,246,Porosity
./data/data_contrast_before/Image/Porosity/s39-2.jpg,2573,274,2591,300,Porosity
./data/data_contrast_before/Image/Porosity/s39-2.jpg,2154,196,2178,217,Porosity
./data/data_contrast_before/Image/Porosity/s39-2.jpg,531,203,575,235,Porosity
./data/data_contrast_before/Image/Porosity/s40-1.jpg,785,198,814,230,Porosity
./data/data_contrast_before/Image/Porosity/s40-2.jpg,1395,168,1422,196,Porosity
./data/data_contrast_before/Image/Porosity/s40-3.jpg,785,166,817,194,Porosity
./data/data_contrast_before/Image/Porosity/s4-1.jpg,316,302,353,332,Porosity
./data/data_contrast_before/Image/Porosity/s41-1.jpg,1478,185,1503,214,Porosity
./data/data_contrast_before/Image/Porosity/s41-2.jpg,1406,158,1439,191,Porosity
./data/data_contrast_before/Image/Porosity/s4-2.jpg,316,180,358,210,Porosity
./data/data_contrast_before/Image/Porosity/s43-1.jpg,514,246,542,269,Porosity
./data/data_contrast_before/Image/Porosity/s43-2.jpg,1336,129,1359,157,Porosity
./data/data_contrast_before/Image/Porosity/s43-3.jpg,514,131,541,158,Porosity
./data/data_contrast_before/Image/Porosity/s44-1.jpg,2078,273,2138,317,Porosity
./data/data_contrast_before/Image/Porosity/s44-2.jpg,426,169,477,210,Porosity
./data/data_contrast_before/Image/Porosity/s44-3.jpg,2077,163,2139,210,Porosity
./data/data_contrast_before/Image/Porosity/s45-1.jpg,1750,289,1778,322,Porosity
./data/data_contrast_before/Image/Porosity/s45-2.jpg,269,138,299,162,Porosity
./data/data_contrast_before/Image/Porosity/s45-3.jpg,1748,136,1780,165,Porosity
./data/data_contrast_before/Image/Porosity/s46-1.jpg,200,172,248,214,Porosity
./data/data_contrast_before/Image/Porosity/s46-2.jpg,1387,184,1439,229,Porosity
./data/data_contrast_before/Image/Porosity/s46-3.jpg,201,183,251,221,Porosity
./data/data_contrast_before/Image/Porosity/s47-1.jpg,461,155,592,187,Slag
./data/data_contrast_before/Image/Porosity/s47-2.jpg,1346,192,1490,227,Slag
./data/data_contrast_before/Image/Porosity/s47-3.jpg,466,193,585,223,Slag
./data/data_contrast_before/Image/Porosity/s48-1.jpg,794,355,839,389,Porosity
./data/data_contrast_before/Image/Porosity/s48-3.jpg,793,394,830,420,Porosity
./data/data_contrast_before/Image/Porosity/s49-1.jpg,1323,224,1347,250,Porosity
./data/data_contrast_before/Image/Porosity/s49-2.jpg,335,269,361,298,Porosity
./data/data_contrast_before/Image/Porosity/s49-3.jpg,1323,272,1354,297,Porosity
./data/data_contrast_before/Image/Porosity/s5-1.jpg,683,287,711,318,Porosity
./data/data_contrast_before/Image/Porosity/s53-1.jpg,360,215,495,239,Slag
./data/data_contrast_before/Image/Porosity/s53-1.jpg,327,275,487,320,Others
./data/data_contrast_before/Image/Porosity/s53-2.jpg,1075,185,1190,208,Slag
./data/data_contrast_before/Image/Porosity/s53-2.jpg,1153,113,1269,147,Others
./data/data_contrast_before/Image/Porosity/s53-3.jpg,377,190,495,209,Slag
./data/data_contrast_before/Image/Porosity/s53-3.jpg,291,107,465,146,Others
./data/data_contrast_before/Image/Porosity/s54-1.jpg,1017,243,1108,260,Slag
./data/data_contrast_before/Image/Porosity/s54-2.jpg,506,196,608,215,Slag
./data/data_contrast_before/Image/Porosity/s54-3.jpg,1007,193,1107,217,Slag
./data/data_contrast_before/Image/Porosity/s55-1.jpg,1177,221,1212,248,Porosity
./data/data_contrast_before/Image/Porosity/s55-2.jpg,348,236,379,269,Porosity
./data/data_contrast_before/Image/Porosity/s56-1.jpg,330,237,358,268,Porosity
./data/data_contrast_before/Image/Porosity/s56-2.jpg,1056,212,1078,236,Porosity
./data/data_contrast_before/Image/Porosity/s56-3.jpg,333,213,364,238,Porosity
./data/data_contrast_before/Image/Porosity/s57-1.jpg,980,521,1164,551,Slag
./data/data_contrast_before/Image/Porosity/s57-1.jpg,675,525,701,550,Porosity
./data/data_contrast_before/Image/Porosity/s57-3.jpg,996,108,1126,130,Slag
./data/data_contrast_before/Image/Porosity/s57-3.jpg,670,104,699,129,Porosity
./data/data_contrast_before/Image/Porosity/s58-1.jpg,624,211,654,234,Porosity
./data/data_contrast_before/Image/Porosity/s58-2.jpg,1038,209,1070,241,Porosity
./data/data_contrast_before/Image/Porosity/s58-3.jpg,626,212,651,233,Porosity
./data/data_contrast_before/Image/Porosity/s59-2.jpg,386,217,412,237,Porosity
./data/data_contrast_before/Image/Porosity/s60-1.jpg,630,282,652,302,Porosity
./data/data_contrast_before/Image/Porosity/s60-2.jpg,858,169,876,187,Porosity
./data/data_contrast_before/Image/Porosity/s60-3.jpg,630,166,648,189,Porosity
./data/data_contrast_before/Image/Porosity/s6-1.jpg,1036,194,1077,226,Porosity
./data/data_contrast_before/Image/Porosity/s61-1.jpg,222,177,259,193,Slag
./data/data_contrast_before/Image/Porosity/s61-1.jpg,1078,309,1108,335,Porosity
./data/data_contrast_before/Image/Porosity/s61-2.jpg,2072,316,2111,338,Slag
./data/data_contrast_before/Image/Porosity/s61-2.jpg,1221,176,1250,197,Porosity
./data/data_contrast_before/Image/Porosity/s61-3.jpg,1076,182,1105,203,Porosity
./data/data_contrast_before/Image/Porosity/s61-3.jpg,220,313,258,338,Slag
./data/data_contrast_before/Image/Porosity/s6-2.jpg,1737,116,1772,144,Porosity
./data/data_contrast_before/Image/Porosity/s62-1.jpg,778,99,801,118,Porosity
./data/data_contrast_before/Image/Porosity/s6-3.jpg,1029,113,1065,142,Porosity
./data/data_contrast_before/Image/Porosity/s63-2.jpg,1055,175,1103,201,Slag
./data/data_contrast_before/Image/Porosity/s64-2.jpg,329,118,356,143,Porosity
./data/data_contrast_before/Image/Porosity/s64-3.jpg,1224,123,1246,147,Porosity
./data/data_contrast_before/Image/Porosity/s65-1.jpg,760,175,800,203,Porosity
./data/data_contrast_before/Image/Porosity/s65-2.jpg,1563,166,1598,195,Porosity
./data/data_contrast_before/Image/Porosity/s66-1.jpg,260,171,287,192,Porosity
./data/data_contrast_before/Image/Porosity/s66-2.jpg,1387,149,1419,169,Porosity
./data/data_contrast_before/Image/Porosity/s67-2.jpg,812,149,838,171,Porosity
./data/data_contrast_before/Image/Porosity/s68-1.jpg,1365,206,1400,240,Porosity
./data/data_contrast_before/Image/Porosity/s68-1.jpg,1440,229,1454,245,Porosity
./data/data_contrast_before/Image/Porosity/s68-2.jpg,477,169,492,184,Porosity
./data/data_contrast_before/Image/Porosity/s68-2.jpg,530,179,555,207,Porosity
./data/data_contrast_before/Image/Porosity/s69-1.jpg,1298,221,1329,246,Porosity
./data/data_contrast_before/Image/Porosity/s69-2.jpg,465,122,496,149,Porosity
./data/data_contrast_before/Image/Porosity/s7-1.jpg,1198,360,1247,405,Porosity
./data/data_contrast_before/Image/Porosity/s7-1.jpg,2416,344,2642,369,Slag
./data/data_contrast_before/Image/Porosity/s71-1.jpg,1608,65,1633,93,Porosity
./data/data_contrast_before/Image/Porosity/s71-2.jpg,864,333,888,355,Porosity
./data/data_contrast_before/Image/Porosity/s7-2.jpg,1668,125,1710,160,Porosity
./data/data_contrast_before/Image/Porosity/s7-2.jpg,243,147,444,173,Slag
./data/data_contrast_before/Image/Porosity/s72-1.jpg,836,281,862,307,Porosity
./data/data_contrast_before/Image/Porosity/s72-2.jpg,1033,226,1059,253,Porosity
./data/data_contrast_before/Image/Porosity/s72-3.jpg,835,224,869,254,Porosity
./data/data_contrast_before/Image/Porosity/s7-3.jpg,1208,121,1244,153,Porosity
